,slice_0,slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141,slice_142,slice_143,slice_144,slice_145,slice_146,slice_147,slice_148,slice_149,slice_150,slice_151,slice_152,slice_153,slice_154,slice_155,slice_156,slice_157,slice_158,slice_159,slice_160,slice_161,slice_162,slice_163,slice_164,slice_165,slice_166,slice_167,slice_168,slice_169,slice_170,slice_171,slice_172,slice_173,slice_174,slice_175,slice_176,slice_177,slice_178,slice_179,slice_180,slice_181,slice_182,slice_183,slice_184,slice_185,slice_186,slice_187,slice_188,slice_189,slice_190,slice_191,slice_192,slice_193,slice_194,slice_195,slice_196,slice_197,slice_198,slice_199,slice_200,slice_201,slice_202,slice_203,slice_204,slice_205,slice_206,slice_207,slice_208,slice_209,slice_210,slice_211,slice_212,slice_213,slice_214,slice_215,slice_216,slice_217
OAS1_0236_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8063959530865593,0.789383677191302,0.7858312805186727,0.7899295707375207,0.7734882440583404,0.7687479261924487,0.7659494172374948,0.7698053034467511,0.7194287625999256,0.6962079723994836,0.7376622078453986,0.7465584094219524,0.7947346099960598,0.8484343810396971,0.9051752139676115,0.9402430433027639,0.9563519936076668,0.9760651099439914,0.9882686506208443,0.9915260077580376,0.9854416891748605,0.9678611286352019,0.9356942339560235,0.9062996117589349,0.8990767558425398,0.9175969743691581,0.9490442206602479,0.9715972410747032,0.9879833187963739,0.9926160057750356,0.9691815478060914,0.9332732447903695,0.8789549468391732,0.8658904182835878,0.8836560666742967,0.8971099872596721,0.9012323396763684,0.9107927243255268,0.8998077665567277,0.8639417603917354,0.8352026142241038,0.8193544615320167,0.8290998770533305,0.8562849516934768,0.8663161688089756,0.8897175591322224,0.8883984454018964,0.8726786344702918,0.8589325966018493,0.8373881565642644,0.8276776698494828,0.8242123570007585,0.8402228615363517,0.8712646161321019,0.9182241436621491,0.9680843376395297,1.0017675492795848,1.0123510327259255,1.0148224626848217,0.997890513141699,0.9649511278252076,0.9402697169180066,0.9235091960756369,0.9248200006424608,0.9489771593972762,0.9545557417617676,0.9567293761526874,0.94089756868281,0.9506243138335078,0.9799229322269782,0.9726569436375836,0.9429133002443216,0.9122408918584928,0.9044385592321467,0.8749070840299249,0.8296073422459433,0.8039627247623596,0.791726199993647,0.8022420114103982,0.8191385896545887,0.8756588041457674,0.9181126493328651,0.9488455100246582,0.9498277052581445,0.9331008936444174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0236_MR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8066711782727201,0.7893308676181436,0.7832887119176163,0.7836686418548635,0.7707574020763905,0.7653336253004199,0.7650989475245638,0.7755957771866059,0.7196780695161284,0.6986970840563521,0.7374981299832545,0.7510489370316403,0.7979737536572821,0.8468359804638733,0.9009224352362721,0.9377993860198405,0.9598256093524452,0.9799437790465553,0.9871783410404794,0.9913573844648427,0.9844083753573595,0.9689714289714224,0.9400088500688557,0.9114489942550068,0.897270203255254,0.9192743284753875,0.9466980557694841,0.9723648966677828,0.9905733281066371,0.9908727017286786,0.9699636152930178,0.9372239712042892,0.8828422263176463,0.8683718322535582,0.8829362192619622,0.8954967689558314,0.9000895226137982,0.9082578695642297,0.8945415647071651,0.8566914171404891,0.825734735443031,0.8138013329422711,0.8258199116206314,0.842683304826981,0.8571478344232968,0.8778048776676876,0.8781888581769562,0.8631037648595248,0.854458258929082,0.838899800394993,0.8316061076945391,0.8264237927666359,0.8328385055588784,0.8669899350380469,0.9116995617663451,0.9601454941257125,0.9966201366682549,1.0122134435116155,1.0142428089362956,0.9963376118784446,0.9657858003471816,0.943924458957347,0.9221262628798566,0.9244027940140576,0.9425916382147926,0.950729656335321,0.9524127434985069,0.9429494684902978,0.9537049893595071,0.9802452361000098,0.973508362591673,0.9420001773283381,0.9128262624263002,0.910630920781204,0.8802941183836853,0.8439014220090235,0.8094609143053019,0.796318712378494,0.8060214035255356,0.8234119767517435,0.8862174987845514,0.9269049093231188,0.9567947664309218,0.95959043427687,0.9381077445387385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0237_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8307129525405265,0.8128347154662869,0.8392620724966818,0.8006547202994723,0.76573262038702,0.7679320692819516,0.7779732247811886,0.8031149175607146,0.8229089562475889,0.8443328967705978,0.8571665650429291,0.8620904993930939,0.853457417016689,0.8703884568314304,0.8593760703539866,0.875931971904913,0.8761080934970765,0.8690439413253953,0.8563426335258011,0.843320204168509,0.8538461996675936,0.8362975848554351,0.8236678305841906,0.8279241572927257,0.8446180092190364,0.8712221755964797,0.9096415594772993,0.9508305261214149,0.9625314927479633,0.950455147794698,0.915539671172559,0.8802240577784486,0.8572834902218219,0.8207944748813011,0.7913497163578883,0.7610189224320671,0.7300536035567752,0.7268100514050176,0.7299977621299403,0.7693279444516331,0.8203727702898431,0.8372514102965678,0.8490362490537798,0.8429185099791925,0.8452523588226747,0.8388766808936903,0.8408012306620227,0.8582438425108694,0.864959021325871,0.8608317836830289,0.8406548236917912,0.8144250931576341,0.8180207614473233,0.8166067514563232,0.8267434493787954,0.8560276004247664,0.887056142168482,0.9325092110388092,0.9604279067758621,0.9520304244671377,0.9402991849495402,0.9049642932265721,0.8501258666046714,0.8472731757270396,0.8188885549837145,0.8108901467669304,0.8042596021511779,0.8361601679993873,0.8465604249342314,0.8248371812628056,0.8204104698049649,0.8089961641641549,0.794683088204226,0.7930519373612339,0.7787078390178155,0.7637060820211442,0.7561035567200785,0.7496786886918576,0.7392711872344585,0.764628311571166,0.7840670605822053,0.8052761467413836,0.8168941262855857,0.8336904496952816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0238_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701795177044125,1.0003322019182492,1.0037428659559036,0.9903011479482062,0.9831245520587604,0.9526971478193303,0.9316105084760904,0.9029677556004876,0.8854407121739377,0.8928372645096785,0.8915399685352713,0.9013165888296413,0.9392525026223606,0.9807258889965662,1.0026448703295228,1.00509059232405,1.0060403653662437,1.0007728657768211,1.0164602055325849,1.0093155837465175,0.9971904809565768,0.9920167293724278,0.9968219302209843,1.003449532104025,1.0044769290107036,0.9787560998062682,0.9391290316895223,0.8997727412488953,0.8902226197538148,0.9018668093480701,0.9277205402543539,0.949808356030134,0.9560503395133815,0.9383778822104795,0.9088545048734329,0.873936218158788,0.8285695406944251,0.8147928641522407,0.8141353302778797,0.8036478617241548,0.7709061561052296,0.752623981076146,0.7579834383869981,0.7926686254761107,0.8422283543523293,0.878058108689025,0.86094338963757,0.8236098713583947,0.7717434387188827,0.732547423578529,0.705310645836225,0.7026864015731893,0.704108954470163,0.7218189434559862,0.7459547549096507,0.7805453138270027,0.8135161218523594,0.8412662771281302,0.8604469661902662,0.8629248496152212,0.8294713687789661,0.8205473426136036,0.8030956141689094,0.779241962212432,0.7866494140368853,0.8004769757256308,0.7909750310768835,0.7764142890477458,0.7494954633972497,0.7554510125921147,0.773204643491544,0.7849002193542571,0.7818169276770758,0.7703640179411535,0.7543695351086878,0.7414695091967587,0.7404361607087586,0.7502468054812906,0.7482700565599248,0.7461599750725052,0.7529094446047986,0.7702620374296268,0.7991831579956238,0.8194900698220123,0.8373630100239094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0239_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8223184940260052,0.8352090872188274,0.8602722784500559,0.8412816392447574,0.8252168499873642,0.8019896569524612,0.8019664046072146,0.8231406324096728,0.8091297821954891,0.7666458818038441,0.7423825106138624,0.7099684663193133,0.7234707757794698,0.7666513076418974,0.8323957201927469,0.87250928749189,0.8865847437484707,0.9062426437626443,0.9017524043490301,0.8978565475775764,0.8880696160675563,0.9009664711225408,0.895945393188791,0.8834753939778375,0.858063650891609,0.8526189883452597,0.8800719565602784,0.9214385923366607,0.9373765445018514,0.954906330073567,0.9616041000670588,0.9509008120829666,0.9724529420738258,1.0000442338293376,1.0236746841373288,1.0142199175538285,0.975993228337103,0.8950034552561859,0.8116930254111789,0.7485677258065154,0.7363464889143688,0.7736086400250007,0.8334150915181388,0.890741661074655,0.9130166156967318,0.9083782025167435,0.8866093299961701,0.8775490238596345,0.8701139166059733,0.8627632500011211,0.8402409703312914,0.8315664050375274,0.8486665326389216,0.8832311606597344,0.9216648203249944,0.9510746681948044,0.9655647555463379,0.9530974619784245,0.9418015474724665,0.921819617952953,0.8909470719243786,0.8782905670781475,0.8600330101960848,0.8680100124373038,0.8856879578998189,0.8939147638101949,0.8945476898309247,0.895966820822346,0.9132264331614207,0.9250807759452002,0.9372793317885845,0.9241978070647171,0.9136923214952445,0.8999088202940613,0.8790675311976897,0.8630487740521036,0.8438359210596154,0.8397755928638746,0.8481479320933814,0.8576689707694024,0.8629421399551018,0.8673158477026194,0.867527805801346,0.8634617385462795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0239_MR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839830936901415,0.8403249175696693,0.8712199508000689,0.8558246530699632,0.8258947538421646,0.8179889051351982,0.8206378927508433,0.8317976012863306,0.8054576079395108,0.7747076823507039,0.7433623533141507,0.7158195861470337,0.7405028302549671,0.784673999131339,0.8415158401519862,0.8824691069385746,0.8910832370073142,0.9078051608797524,0.9073475705945622,0.90668787979719,0.893305502574623,0.9051420650017191,0.9025143283544693,0.8903630351393969,0.8621150725399244,0.8640520585831301,0.8880994935141084,0.9292030376426669,0.9486921084346177,0.96322405642267,0.9666537023611658,0.9586730394198165,0.9795118252683571,1.000515804732411,1.0239303018477075,1.0135136609038928,0.9662532932180092,0.8903879062040025,0.8157012728936944,0.753650616054281,0.7527710220541033,0.7926186154903323,0.8453699161341047,0.9025599374195369,0.9179427665399863,0.911948182747477,0.8916937446706255,0.8843509607171252,0.8681415105020693,0.8551054121336106,0.8435468455488302,0.8443567133531557,0.8620031114716324,0.8889292178272428,0.9277462849052406,0.9554208692571353,0.964767125635883,0.9602426700978363,0.9450858865778371,0.9211305159688125,0.8920430575258038,0.8837027032777052,0.8610120000020857,0.8727041085389324,0.8878299081660714,0.8964499155756633,0.8913419812178777,0.8950419284172608,0.9150645542704402,0.9284535841050041,0.9512407101948059,0.9271385209647486,0.9154706689216466,0.8965097610770557,0.8892317844685669,0.8674297042857049,0.8586195795110877,0.8491655678987199,0.8546168824860131,0.857740513450071,0.8611464296385509,0.8726120613447557,0.8747648739762426,0.8655602026910116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0240_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8353551423280429,0.8371997426493896,0.894469477825397,0.9071677426746224,0.9158974462762346,0.9104341914439917,0.9150885306900302,0.9035935481269782,0.9064701463458281,0.8897001557955985,0.8663385555201621,0.8679579157474597,0.8790430812839606,0.8730402749788905,0.8581081467175656,0.8659568813922268,0.844459986030977,0.8527712856105752,0.8455774012195995,0.8664253661325003,0.8877966200725824,0.8992108262290743,0.9302027404999527,0.9696689969920613,1.0073689089449667,1.039401260187627,1.062851876974707,1.0547165874101867,1.021479405888056,0.970600326861653,0.9299809915224195,0.8861771346350461,0.8525738577882557,0.8133991431053319,0.7948664389488572,0.8068620050064726,0.8328144979374511,0.8705062601891638,0.9068022802254633,0.9100437386512434,0.9105154014191627,0.9087355331482183,0.8921812376786915,0.876886647399194,0.8452745708746606,0.815748888379636,0.7959122832970383,0.7856872970009297,0.7727674264612228,0.7574071206118069,0.7666035593908451,0.7869237938891904,0.8072509309131379,0.846335004088497,0.8807508255357722,0.9057187477834551,0.9058366659248118,0.904247777243001,0.9065972895363441,0.9052229911436418,0.8983973500470588,0.8935848264466967,0.8663872534687704,0.86199929186668,0.8761705780116783,0.8850286681000261,0.8835665553515171,0.8910383641223879,0.8914581227002644,0.8723774992279608,0.8533909991886631,0.8328060898757643,0.808416840257978,0.795325640261262,0.7674620989690952,0.7609342141018383,0.7540361170267085,0.7477943069138675,0.7379064348229433,0.7383681932579905,0.734593715623504,0.7493817845294577,0.7648664227214074,0.8009587736041232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0241_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9084993019193108,0.911330843319832,0.9188444440875414,0.8975373294569697,0.9217369407473707,0.9321805020357798,0.9563213834103078,0.9339274302938972,0.914812316621209,0.8826024619054041,0.8606982467163495,0.825957579592216,0.8281744293997507,0.8270188737583507,0.8524724071155655,0.8896381887458162,0.8972386821468613,0.8772298547661633,0.8744724650563014,0.8738289419369917,0.8846953597035135,0.889106066828114,0.929740477679223,0.9692059179457745,0.9923786420908561,1.006843106585548,1.0069960446966542,0.9997820440607761,0.9773019665763417,0.9552169009031822,0.9550164779937723,0.9581372296310224,0.9728227869494793,1.0069023808554518,1.0133860782644075,1.0097625922191875,0.990239261731438,0.9468930973660359,0.9058835885732742,0.8566831993597553,0.7996436036228195,0.7734224920063483,0.7794846612417123,0.8173864581660962,0.866789183871235,0.9163847606002917,0.9456610997944541,0.9482918656335089,0.9191803057983153,0.8833307922893585,0.8570489726691525,0.8311455853150779,0.8086317288287206,0.800553998637574,0.7960668706785379,0.7963293148706552,0.7913066354885249,0.7881918744199217,0.8036776310068693,0.829654560020778,0.8637825620936835,0.906837088799337,0.9194367317410791,0.9312018535137526,0.9412783852777439,0.9351255999980217,0.9183483854163735,0.9036623716880652,0.8786558633627608,0.8621178910539047,0.8537884815195104,0.8484472263233218,0.8503915897481679,0.8264669560285124,0.8044949491079932,0.8026241777924387,0.8196163387611676,0.8459716576511568,0.863855989010054,0.8733265817165861,0.894339772599304,0.9020164863167691,0.9233009994134384,0.9339442440826081,0.9393527908516851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0243_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8223141993500185,0.8762279324479892,0.8948365376139729,0.9142525129641105,0.881787821637127,0.8527900237618904,0.8529386012996032,0.8502297330118158,0.8776247981103805,0.9285763884459436,0.9197085739474058,0.9164987135465722,0.9168478068386547,0.9536482383252974,0.9485239087363156,0.9180079195091948,0.8882866391339802,0.8614029364503294,0.8740785342102928,0.8732288036985979,0.8865061221146099,0.9083469845742734,0.9323933673678351,0.9450988800967967,0.9531053272402942,0.9447620187993792,0.925564243165573,0.9263193196634187,0.9304812526420865,0.9297739193564771,0.935332952071803,0.9318484943964593,0.9449564648812249,0.9338976920445862,0.9106377315326575,0.8805316961564104,0.86576244117728,0.8927199629520775,0.9267414086525242,0.9437515664004013,0.9431009208290934,0.9312782291973843,0.912934026671347,0.8715462360914963,0.8363201253230121,0.8121964077051286,0.8096898104780245,0.8154619666212334,0.821363787696707,0.8370917028138657,0.8512500796227777,0.868110804306108,0.880530459016397,0.8666137653373194,0.8440200036865336,0.8328488267729155,0.826502420597007,0.832087306625966,0.84108874741792,0.8544238350009171,0.8971017910638,0.9221569736976554,0.9519417155708546,0.9634186551020631,0.9509706166897446,0.9042740845522129,0.8583009065905581,0.8270797813264971,0.815054961086283,0.7796052800646546,0.7727548582881687,0.7723644184153804,0.7571975505283381,0.7641097516536239,0.7772657225296207,0.8026944622789087,0.8341384080182688,0.8518172840520758,0.8518463537825328,0.8517720447838834,0.8483675975889021,0.8720856965604248,0.8670860652294448,0.8285131248120456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0244_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8560622270988374,0.8635092833567651,0.8803645163440017,0.8846146857775212,0.8756371374173643,0.8947501880978663,0.9104699774347487,0.9033822721833249,0.9145311876501703,0.9456840404655851,0.9543052552610627,0.9416848386482873,0.9300384599553287,0.9303630531608188,0.93573784716217,0.9380107284287682,0.9361111969699043,0.9289072210719823,0.9017331848246667,0.8676867729745117,0.8459675330917453,0.8484689248305288,0.8660645631235806,0.9138608803974508,0.9801320809187458,1.0285600809336057,1.0363169385373914,1.0269461480109099,0.9956566815696497,0.9509953844847888,0.9108608006058345,0.8810945141763056,0.8722526826583074,0.8773440581674872,0.8685109960600113,0.8346299048049719,0.7978847651485199,0.7882840903887778,0.7983400787172703,0.8175866600095822,0.8847195962629758,0.9344912587622868,0.9577681269971219,0.9345324872603659,0.8772817800196607,0.8231894536509129,0.7827507004403842,0.7540791667867766,0.7392274943364219,0.7606488850820364,0.7905446227501376,0.8222108539598685,0.8452250257466224,0.848057237127766,0.8470312884674684,0.8555246587478759,0.8533340285194735,0.8529479539227746,0.848543341431038,0.8548774405802545,0.8584560531473694,0.8563235394170026,0.847160530802482,0.8472298828073493,0.8500120302827618,0.8550734457719169,0.8522285729765564,0.8362282186104786,0.8019296700237232,0.7767062796399831,0.7457415962471818,0.7256546555081008,0.7173693208809347,0.7088693290925926,0.7079779930655556,0.7163341736125782,0.7182712646933405,0.6930807458544703,0.6740410443137667,0.6475720948417588,0.6334550617210685,0.6447963843822315,0.672801893310406,0.6784406052558535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0246_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8880530837893575,0.8646859183639414,0.8370543388554565,0.8371753434744186,0.832240105747476,0.8183901852373318,0.8038661420809047,0.799586414235127,0.7905762207728168,0.7988176188667847,0.8066467902763079,0.7961575677592172,0.8133092994935902,0.822514494248855,0.8491860570092078,0.8460644708117272,0.8727919148123084,0.8753278689715104,0.8862189330325417,0.9153183083661616,0.9547687940322316,0.9774512508677742,0.9967916089772022,0.99441889548193,0.9775604851214873,0.9518978287437629,0.9153926473436682,0.9022943580895164,0.9089533797825969,0.9469987821230791,1.003834274280118,1.056120447890622,1.0769033051847337,1.0728061853253186,1.049488079743359,1.008969926201229,0.9638873407266724,0.9066869731217632,0.8384484421331515,0.8059639101876663,0.8323959038917879,0.9003253064409713,0.9443253149537947,0.9657551358392539,0.9543793716647544,0.9438105578779211,0.9220513488158525,0.9027465890210814,0.8640426430145317,0.8274353462628141,0.8164800594007885,0.830513643332566,0.8720809331585438,0.9264532439546573,0.9679870337097556,0.9808595457849216,0.973231356433243,0.9568373275798521,0.9470538425846842,0.9451637027168893,0.9377764570167866,0.9518411488614081,0.9545824229904555,0.9525000931203375,0.9222530483541822,0.8917058436646242,0.893364804996854,0.8892849620300924,0.8770196179548974,0.8810754506230295,0.8891384796840109,0.9016175664799445,0.8907482421297515,0.8816467498474574,0.8923885234819752,0.9078258575180065,0.9293163658038845,0.9403029649954059,0.9330696348124026,0.9113036233164794,0.8980162710230678,0.9078219235092719,0.9295225046871721,0.9342722455898426,0.9436339552067459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0247_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872914969517634,0.905869019792832,0.9343396174792897,0.9559908661344163,0.9395891252100049,0.9265934962423672,0.8975007691779106,0.8931298836282269,0.8983603883788304,0.8813785766002619,0.887283429293199,0.8726492677262301,0.85567807147235,0.847183655120697,0.8256943640118584,0.8081952879832611,0.8057635912824823,0.8175832853208802,0.8486319362993897,0.8689101906336365,0.887334034750949,0.8839008461687013,0.8610554800335826,0.8407948993593677,0.839641393519518,0.8426934986770904,0.8489018737549459,0.8473134119499002,0.8212618926764108,0.7950052627158308,0.7910337539236804,0.8084272683293952,0.8184604922816899,0.8095063605726462,0.7581919559946078,0.7227478135725646,0.6691546695829361,0.6333451086364733,0.6421726385087729,0.6520637793697156,0.6701953442996237,0.6805067040315781,0.7033332036930773,0.7049017001404688,0.7128665023339726,0.708589828526438,0.6951926474937319,0.6729447976232976,0.6451027813057812,0.645410450090151,0.6462001675570264,0.6791236986382985,0.7102780148316723,0.733765753962147,0.7521741799437425,0.7512316571743606,0.7507459275394602,0.7421354601064498,0.7408457966839153,0.7339832614590595,0.7335308317201278,0.7437266369703089,0.7441339596830001,0.7261458081540024,0.7156404074965654,0.7056732464041007,0.6777645727729917,0.660182056664258,0.6339196391301787,0.5864954033687285,0.5847016487559253,0.5904613630400152,0.602838766297114,0.6068937680272475,0.5980144051282753,0.5836327987816937,0.5876683645389452,0.5724774819752757,0.5470917228150649,0.553511151377791,0.5814386245362982,0.5962107351644782,0.6140641795472614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0249_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8568962665858686,0.8881704329020585,0.8691331357348676,0.8653439924649449,0.8218068046245836,0.8068603415660011,0.8367168011760785,0.86502383234607,0.8547012087933993,0.8581301533596474,0.889493542657122,0.8606062581959378,0.8416458211186337,0.8082031249371954,0.8359514768518748,0.8502053444535481,0.8812461338734321,0.9035886414685318,0.9025523451922335,0.8953981412431359,0.8878291698280233,0.9005152451307171,0.911587742330526,0.9369187579034003,0.9586564856132096,0.9646263777931303,0.9775603423297244,0.9700269819154469,0.971587882050709,0.9725116033850851,0.9824350246655125,1.0050656070885844,1.013649245319449,1.0146495462915848,0.9946380617057723,0.9461282909402724,0.8796637248139905,0.8328478943070206,0.8126286267919749,0.8203227034717391,0.8512558803415348,0.8711617940055347,0.8842221787896372,0.8867097045819411,0.8963250555464013,0.8857039265359262,0.8520278550956132,0.8131920914617898,0.7774576937508892,0.7483912977019296,0.7207392589094647,0.705890830777718,0.7199427755046978,0.7495841654904473,0.7899682166532271,0.8288211707373394,0.8624973170417998,0.874699410713006,0.8876296866234137,0.9083972099465983,0.9199859601943242,0.9184345172262889,0.8921874310119947,0.8759276434232282,0.8674736812454992,0.8711704945510784,0.8835131967234275,0.881742531582397,0.8813688122292417,0.904368663148676,0.9213996239774735,0.9086161739621665,0.8783556477342782,0.8570705168226354,0.8390686018490359,0.8621192805877316,0.8650867915808803,0.8695939159019641,0.8830251445134473,0.8796529434983006,0.8735820154974391,0.8657159902092972,0.8485216897598136,0.8389234746827425,0.8465682322855065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0249_MR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8602023995685678,0.8941960771336532,0.8735701065591088,0.8749784139984624,0.8346700704310627,0.805171261112548,0.8434931760740162,0.871682983364014,0.8666419976894848,0.8651173354497922,0.8863502268741762,0.8595789435498594,0.8422495777676261,0.8061822265635824,0.8266462534486154,0.838110422977471,0.8694935389679372,0.9006319811592162,0.9030971224955608,0.8936720519138912,0.8862551612350168,0.8901738008837707,0.896828024833199,0.9239208344678594,0.948524819364332,0.96180339543051,0.9722975561138552,0.9638894254680531,0.9698026716721757,0.975551772199383,0.9822529490664894,1.0063552095390935,1.011845011012782,1.017267809605224,0.9996625616119517,0.9558322217135514,0.8820438084718479,0.8220357886490077,0.7923829317331917,0.7969712458405741,0.8345982891300513,0.8679107872529122,0.8753106252128164,0.8799854035919116,0.891589475452623,0.885416992295506,0.8556060176242856,0.8168862215282358,0.7766945282774665,0.7476585567047992,0.7236744203224799,0.7049770137864472,0.7065705435256723,0.7343820928245846,0.7764921154449489,0.815603221347947,0.8518523350978876,0.8675639453877186,0.8806522363623606,0.8947731357095717,0.9064659282953136,0.9102013129429027,0.88573544482194,0.8735389878711551,0.8614994912443682,0.871508560061347,0.8872043933819742,0.8858499882799439,0.8803669690259552,0.9023145522823652,0.9210497379133579,0.9136095274776258,0.880011966734395,0.8538226988957645,0.8303584614023344,0.8534410806494819,0.8562082197080716,0.862150998243473,0.87041932756558,0.8715113773133717,0.8676198736747349,0.8605296480204684,0.8429015812231218,0.8321130341158667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
